timestamp,heart_rate,power,cadence,speed,altitude,distance,temperature,target_power,target_cadence,interval_type,interval_index,power_target_type
188.0,106.0,124.0,79.0,0.0,15.600000000000025,0.0,0.0,0.0,,warmup,1,watts
189.0,109.0,102.0,80.0,0.0,15.600000000000025,0.0,0.0,0.0,,warmup,1,watts
190.0,110.0,91.0,80.0,0.0,15.600000000000025,0.0,0.0,0.0,,warmup,1,watts
191.0,113.0,88.0,81.0,0.0,15.399999999999975,0.0,0.0,0.0,,warmup,1,watts
192.0,113.0,88.0,74.0,0.0,15.399999999999975,0.0,0.0,0.0,,warmup,1,watts
193.0,113.0,86.0,73.0,0.0,15.600000000000025,0.0,0.0,0.0,,warmup,1,watts
194.0,112.0,86.0,73.0,0.0,15.600000000000025,0.0,0.0,0.0,,warmup,1,watts
195.0,108.0,91.0,73.0,0.0,15.600000000000025,0.0,0.0,0.0,,warmup,1,watts
196.0,105.0,93.0,79.0,0.0,15.600000000000025,0.0,0.0,0.0,,warmup,1,watts
197.0,104.0,96.0,72.0,0.0,15.799999999999956,0.0,0.0,0.0,,warmup,1,watts
198.0,105.0,98.0,71.0,0.0,15.799999999999956,0.0,0.0,0.0,,warmup,1,watts
199.0,107.0,91.0,72.0,0.0,15.799999999999956,0.0,0.0,0.0,,warmup,1,watts
200.0,108.0,90.0,78.0,0.0,15.799999999999956,0.0,0.0,0.0,,warmup,1,watts
201.0,109.0,102.0,78.0,0.0,15.799999999999956,0.0,0.0,0.0,,warmup,1,watts
202.0,109.0,102.0,80.0,0.0,15.799999999999956,0.0,0.0,0.0,,warmup,1,watts
203.0,109.0,103.0,79.0,0.0,15.600000000000025,0.0,0.0,0.0,,warmup,1,watts
204.0,109.0,110.0,63.0,0.0,15.600000000000025,0.0,0.0,0.0,,warmup,1,watts
205.0,109.0,108.0,73.0,0.0,15.600000000000025,0.0,0.0,0.0,,warmup,1,watts
206.0,106.0,107.0,63.0,0.0,15.399999999999975,0.0,0.0,0.0,,warmup,1,watts
207.0,106.0,104.0,79.0,0.0,15.399999999999975,0.0,0.0,0.0,,warmup,1,watts
208.0,107.0,108.0,78.0,0.0,15.399999999999975,0.0,0.0,0.0,,warmup,1,watts
209.0,108.0,99.0,80.0,0.0,15.200000000000044,0.0,0.0,0.0,,warmup,1,watts
210.0,110.0,95.0,80.0,0.0,15.200000000000044,0.0,0.0,0.0,,warmup,1,watts
211.0,111.0,105.0,79.0,0.0,15.200000000000044,0.0,0.0,0.0,,warmup,1,watts
212.0,111.0,105.0,78.0,0.0,15.0,0.0,0.0,0.0,,warmup,1,watts
213.0,110.0,102.0,53.0,0.0,15.0,0.0,0.0,0.0,,warmup,1,watts
214.0,108.0,108.0,79.0,0.0,15.0,0.0,0.0,0.0,,warmup,1,watts
215.0,107.0,105.0,81.0,0.0,14.799999999999956,0.0,0.0,0.0,,warmup,1,watts
216.0,107.0,106.0,53.0,0.0,14.799999999999956,0.0,0.0,0.0,,warmup,1,watts
